,source,author,title,description,url,urlToImage,publishedAt,content,category
name,The Next Web,Tristan Greene,What Elon Musk can learn from Bill Gates about handling a pandemic,"“The ultimate measure of a man is not where he stands in moments of comfort, but where he stands at times of challenge and controversy.” Martin Luther King Jr. There’s nothing quite like a global pandemic to separate competent leaders from those who are merel…",https://thenextweb.com/?p=1285661,https://img-cdn.tnwcdn.com/image/tnw?filter_last=1&fit=1280%2C640&url=https%3A%2F%2Fcdn0.tnwcdn.com%2Fwp-content%2Fblogs.dir%2F1%2Ffiles%2F2017%2F02%2Fbill-gates.jpg&signature=fdd092c07fa91b2a53336574382af998,2020-04-15T21:13:21Z,"The ultimate measure of a man is not where he stands in moments of comfort, but where he stands at times of challenge and controversy. Martin Luther King Jr.
Theres nothing quite like a global pandemic to separate competent leaders from those who are merely … [+4656 chars]",GENERAL
name,The Times of India,Bharat Khanna,Innovations in times of Covid19,"As novel coronavirus continues to wreck human life across the globe, scientists and technical institutes have come up with useful tools to help mitigate the spread of the pathogen",https://timesofindia.indiatimes.com/india/innovations-in-times-of-covid19/articleshow/74942548.cms,"https://static.toiimg.com/thumb/msid-74942548,width-1070,height-580,imgsize-1,resizemode-6,overlay-toi_sw,pt-32,y_pad-40/photo.jpg",2020-04-02T05:41:00Z,,SCIENCE
name,The Times of India,,"COVID19: Buttler's WC final shirt raises £65,000","Cricket News: England wicketkeeper Jos Buttler has raised more than £65,000 ($80,000) to help fight the coronavirus by auctioning off his World Cup final shirt.",https://timesofindia.indiatimes.com/sports/cricket/news/jos-buttlers-world-cup-final-shirt-raises-65000-for-hospital-appeal/articleshow/75039656.cms,"https://static.toiimg.com/thumb/msid-75039664,width-1070,height-580,imgsize-1586150,resizemode-75,overlay-toi_sw,pt-32,y_pad-40/photo.jpg",2020-04-08T03:20:30Z,"World Athletics on Tuesday suspended the qualification period for the Tokyo Olympics until December 2020 in wake of the COVID-19 pandemic following consultation with its Athletes' Commission, Area Presidents and Council. ""Subject to the global situation retur… [+109 chars]",BUSINESS
name,The Times of India,TIMESOFINDIA.COM,What is plasma therapy and can it treat Covid19?,The deadly coronavirus has infected more than 2 million people worldwide. Though doctors and governments are trying,https://timesofindia.indiatimes.com/life-style/health-fitness/health-news/what-is-plasma-therapy-and-can-it-treat-covid19/articleshow/75323584.cms,"https://static.toiimg.com/thumb/msid-75323548,width-1070,height-580,overlay-toi_sw,pt-32,y_pad-40,resizemode-75,imgsize-141919/75323548.jpg",2020-04-23T14:23:39Z,"The deadly coronavirus has infected more than 2 million people worldwide. Though doctors and governments are trying hard, there is still no cure for the disease. Scientists are experimenting with various vaccines, drugs and other treatment methods to fight CO… [+1885 chars]",SCIENCE
name,The Times of India,,COVID19: Apurvi pledges to donate Rs 5 lakh,Indian shooter Apurvi Chandela pledged to donate Rs 3 lakh to PM-CARES Fund while Rs 2 lakh to Rajasthan CM Relief Fund to support the battle against Coronavirus pandemic in the country.,https://timesofindia.indiatimes.com/sports/more-sports/shooting/apurvi-chandela-pledges-to-donate-rs-5-lakh-to-combat-covid-19/articleshow/74941935.cms,"https://static.toiimg.com/thumb/msid-74941914,width-1070,height-580,imgsize-1453079,resizemode-75,overlay-toi_sw,pt-32,y_pad-40/photo.jpg",2020-04-02T03:59:37Z,"Tiger Woods and Phil Mickelson will play a coronavirus relief golf match next month with Super Bowl-winning quarterbacks Tom Brady and Peyton Manning, CNBC reported on Wednesday. The report, which sourced an unnamed person familiar with the negotiations, said… [+100 chars]",BUSINESS
name,The Times of India,Avik Das,"For coders, these old languages are still gold","India News: As a result of Covid19 pandemic, demands on old mainframe computers have risen and old languages like Common Business-Oriented Language are coming han",https://timesofindia.indiatimes.com/india/for-coders-these-old-languages-are-still-gold/articleshow/75043930.cms,"https://static.toiimg.com/thumb/msid-75043930,width-1070,height-580,imgsize-1,resizemode-6,overlay-toi_sw,pt-32,y_pad-40/photo.jpg",2020-04-08T08:45:17Z,"240 billion lines of Cobol
There are 240 billion lines of Cobol in operation, and another 5 billion new lines are added each year 
$3 trillion of commercial transactions are processed by Cobol applications each day 
92 of the top 100 banks and 71% of the F… [+450 chars]",TECH
name,The Times of India,Economic Times,Covid19: India has 1397 confirmed cases,Covid19: India has 1397 confirmed casesIndia has 124 cases of cured/discharged/migrated,https://economictimes.indiatimes.com/news/politics-and-nation/coronavirus-cases-in-india-live-news-latest-updates-april1/liveblog/74922259.cms,"https://img.etimg.com/thumb/msid-74922259,width-600,resizemode-4,imglength-373791/news/politics-and-nation/coronavirus-cases-in-india-live-news-latest-updates-april1.jpg",2020-04-01T01:00:30Z,,GENERAL
name,The Times of India,Economic Times,COVID19 Live: 3 persons test positive in Goa,"COVID19 Live: 3 persons test positive in GoaThey have travel history to Spain, Australia and United States.",https://economictimes.indiatimes.com/news/politics-and-nation/coronavirus-cases-in-india-live-news-latest-updates-march26/liveblog/74820249.cms,"https://img.etimg.com/thumb/msid-74820249,width-600,resizemode-4,imglength-246486/news/politics-and-nation/coronavirus-cases-in-india-live-news-latest-updates-march26.jpg",2020-03-26T01:00:36Z,,GENERAL
name,The Times of India,Economic Times,COVID19 Live: India has total cases of 1251,COVID19 Live: India has total cases of 1251India's total number of coronavirus cases reached 1251 including 49 foreign nationals,https://economictimes.indiatimes.com/news/politics-and-nation/coronavirus-cases-in-india-live-news-latest-updates-march31/liveblog/74903785.cms,"https://img.etimg.com/thumb/msid-74903785,width-600,resizemode-4,imglength-382825/news/politics-and-nation/coronavirus-cases-in-india-live-news-latest-updates-march31.jpg",2020-03-31T00:53:16Z,,GENERAL
name,The Times of India,Times Of India,Aviation ministry HQ sealed as worker tests +ve,"An aviation ministry employee has tested Covid-19 positive and the HQ building where he works, Rajiv Gandhi Bhavan, has been sealed for 3 days as per protocol for being disinfected. This is the first confirmed case of a central government ministry employee ge…",https://timesofindia.indiatimes.com/business/india-business/aviation-ministry-hq-sealed-as-employee-tests-corona-positive/articleshow/75292328.cms,"https://static.toiimg.com/thumb/msid-75292326,width-1070,height-580,imgsize-153725,resizemode-75,overlay-toi_sw,pt-32,y_pad-40/photo.jpg",2020-04-22T10:05:12Z,"We stand by our colleague at @MoCA_GoI who has tested positive for COVID19 &amp; have extended all possible medical hel https://t.co/19by7gXgHy
— Hardeep Singh Puri (@HardeepSPuri) 1587537610000",POLITICS
name,The Times of India,Times Of India,Banks to roll out EMI waiver options soon,"Banks will soon come out with the operational procedure for retail borrowers to avail a three-month moratorium on their loans. Most lenders plan to send out text messages and emails allowing borrowers to avail the facility, while some have already done so.",https://timesofindia.indiatimes.com/business/india-business/banks-to-roll-out-emi-waiver-options-soon/articleshow/74921490.cms,"https://static.toiimg.com/thumb/msid-74922772,width-1070,height-580,imgsize-61398,resizemode-75,overlay-toi_sw,pt-32,y_pad-40/photo.jpg",2020-03-31T22:30:00Z,"(1/2) Clarification regarding Covid19 relief measures on Loan Repayment. Three months deferment is automatic &amp; cust https://t.co/CEUaNqeMdk
— Central Bank of India (@centralbank_in) 1585665601000",BUSINESS
name,The Times of India,TNN,"India, China discuss joint Covid-19 fight","India News: NEW DELHI: Amid the growing Covid-19 threat, India and China on Tuesday discussed cooperation to jointly fight the pandemic which has killed more than.",https://timesofindia.indiatimes.com/india/india-china-discuss-joint-covid-19-fight/articleshow/74801803.cms,"https://static.toiimg.com/thumb/msid-74801802,width-1070,height-580,imgsize-124616,resizemode-75,overlay-toi_sw,pt-32,y_pad-40/photo.jpg",2020-03-24T23:49:59Z,"Discussed with State Councilor and FM Wang Yi of #China our working together in combating #COVID19. Agreed to build https://t.co/0OXuGEzS7j
— Dr. S. Jaishankar (@DrSJaishankar) 1585048047000",POLITICS
name,The Times of India,Economic Times,Coronavirus: One more casualty in Rajasthan,"Coronavirus: One more casualty in RajasthanA COVID19 positive person has died in Bhilwara, Rajasthan. He had comorbid conditions including diseases relating to kidney and blood pressure: Rajan Nanda, Mahatma Gandhi Hospital",https://economictimes.indiatimes.com/news/politics-and-nation/coronavirus-cases-in-india-live-news-latest-updates-march27/liveblog/74838380.cms,"https://img.etimg.com/thumb/msid-74838380,width-600,resizemode-4,imglength-548604/news/politics-and-nation/coronavirus-cases-in-india-live-news-latest-updates-march27.jpg",2020-03-27T00:52:25Z,,GENERAL
name,The Times of India,Economic Times,Covid Live: Indore case count nears 900-mark,"Covid Live: Indore case count nears 900-mark50 persons tested positive for COVID19 in Indore on April 17. Total positive cases in the district stand at 892, confirmned Indore Chief Medical & Health Officer Dr. Praveen Jadia",https://economictimes.indiatimes.com/news/politics-and-nation/coronavirus-cases-in-india-live-news-latest-updates-april18/liveblog/75213977.cms,"https://img.etimg.com/thumb/msid-75213977,width-600,resizemode-4,imglength-420406/news/politics-and-nation/coronavirus-cases-in-india-live-news-latest-updates-april18.jpg",2020-04-18T00:36:01Z,,GENERAL
name,The Times of India,Economic Times,Coronavirus: New York reports 1000 deaths in 19 days,"Coronavirus: New York reports 1000 deaths in 19 daysNew York surpassed a grim milestone as its death toll from the coronavirus outbreak climbed above 1,000 on Sunday. In India, there are 1024 COVID19 confirmed cases.",https://economictimes.indiatimes.com/news/politics-and-nation/coronavirus-cases-in-india-live-news-latest-updates-march30/liveblog/74880611.cms,"https://img.etimg.com/thumb/msid-74880611,width-600,resizemode-4,imglength-682314/news/politics-and-nation/coronavirus-cases-in-india-live-news-latest-updates-march30.jpg",2020-03-30T00:53:57Z,,GENERAL
name,The Times of India,PTI,UN Security Council to discuss COVID19 pandemic in closed session today,"Council President for the month of April, the Dominican Republic has formally scheduled a closed video-teleconferencing (VTC) ""in connection with the impact of COVID-19 on the issues that fall under the Security Council's mandate.""",https://economictimes.indiatimes.com/news/defence/un-security-council-to-discuss-covid19-pandemic-in-closed-session-today/articleshow/75063587.cms,"https://img.etimg.com/thumb/msid-75063727,width-1070,height-580,imgsize-223206,overlay-etdefence/photo.jpg",2020-04-09T09:23:45Z,"UNITED NATIONS: The UN Security Council will hold a closed video-teleconferencing session on Thursday to discuss the COVID19 situation, the first time the world body's top organ is holding a meeting on the raging coronavirus pandemic that has killed more than… [+1561 chars]",POLITICS
name,The Times of India,ET CONTRIBUTORS,Planning to reduce your SIP investment? Try pruning discretionary expenses,"Planning to reduce your SIP investment? Try pruning discretionary expensesPost-Covid19 life would be very different. Be it your social, economic, political… nothing is going to remain the same. Government policies would change, policies of companies would cha…",https://economictimes.indiatimes.com/mf/analysis/planning-to-reduce-your-sip-investment-try-pruning-discretionary-expenses/articleshow/75264357.cms,"https://img.etimg.com/thumb/msid-75264309,width-1070,height-580,imgsize-242125,overlay-etwealthmutualfunds/photo.jpg",2020-04-21T04:24:46Z,"By Ashish ModaniPost-Covid19 life would be very different. Be it your social, economic, political… nothing is going to remain the same. Government policies would change, policies of companies would change, and even household rules would see a lot of changes. … [+1882 chars]",BUSINESS
